source,target
60装等圣域飞鱼装备箱,ヘヴンスカイの装備箱（装備Lv.60）
首领圣域飞鱼装备奖励箱。打开后可选择获得一件本职业60装等金色护手或耳坠。,ボス・ヘヴンスカイの装備報酬箱。開けると、現在のクラスの金品質装備（装備Lv.60）のガントレットか耳飾りを選んで入手できる。
60装等蜥蜴人王装备箱,キングギルミーの装備箱（装備Lv.60）
首领蜥蜴人王装备奖励箱。打开后可选择获得一件本职业60装等金色鞋子或护符。,ボス・キングギルミーの装備報酬箱。開けると、現在のクラスの金品質装備（装備Lv.60）の靴か護符を選んで入手できる。
60装等哥布林王装备箱,キングゴブリンの装備箱（装備Lv.60）
首领哥布林王装备奖励箱。打开后可选择获得一件本职业60装等金色左手环或右手环。,ボス・キングゴブリンの装備報酬箱。開けると、現在のクラスの金品質装備（装備Lv.60）の腕輪-左か腕輪-右を選んで入手できる。
60装等姆克王装备箱,キングムークの装備箱（装備Lv.60）
首领姆克王装备奖励箱。打开后可选择获得一件本职业60装等金色武器。,ボス・キングムークの装備報酬箱。開けると、現在のクラスの金品質装備（装備Lv.60）の武器を1つ選んで入手できる。
80装等飓风哥布林王装备箱,嵐のキングゴブリンの装備箱（装備Lv.80）
首领飓风哥布林王装备奖励箱。打开后可选择获得一件本职业80装等金色头盔或项链。,ボス・嵐のキングゴブリンの装備報酬箱。開けると、現在のクラスの金品質装備（装備Lv.80）の兜か首飾りを選んで入手できる。
80装等雷电食人魔装备箱,サンダーオーガの装備箱（装備Lv.80）
首领雷电食人魔装备奖励箱。打开后可选择获得一件本职业80装等金色护甲或戒指。,ボス・サンダーオーガの装備報酬箱。開けると、現在のクラスの金品質装備（装備Lv.80）の鎧か指輪を選んで入手できる。
80装等圣域飞鱼装备箱,ヘヴンスカイの装備箱（装備Lv.80）
首领圣域飞鱼装备奖励箱。打开后可选择获得一件本职业80装等金色护手或耳坠。,ボス・ヘヴンスカイの装備報酬箱。開けると、現在のクラスの金品質装備（装備Lv.80）のガントレットか耳飾りを選んで入手できる。
80装等蜥蜴人王装备箱,キングギルミーの装備箱（装備Lv.80）
首领蜥蜴人王装备奖励箱。打开后可选择获得一件本职业80装等金色鞋子或护符。,ボス・キングギルミーの装備報酬箱。開けると、現在のクラスの金品質装備（装備Lv.80）の靴か護符を選んで入手できる。
80装等哥布林王装备箱,キングゴブリンの装備箱（装備Lv.80）
首领哥布林王装备奖励箱。打开后可选择获得一件本职业80装等金色左手环或右手环。,ボス・キングゴブリンの装備報酬箱。開けると、現在のクラスの金品質装備（装備Lv.80）の腕輪-左か腕輪-右を選んで入手できる。
80装等姆克王装备箱,キングムークの装備箱（装備Lv.80）
首领姆克王装备奖励箱。打开后可选择获得一件本职业80装等金色武器。,ボス・キングムークの装備報酬箱。開けると、現在のクラスの金品質装備（装備Lv.80）の武器を1つ選んで入手できる。
40装等幻妖蟹蛛装备箱,ゴーストカニクモの装備箱（装備Lv.40）
首领幻妖蟹蛛装备奖励箱。打开后可选择获得一件本职业40装等金色头盔或项链。,ボス・ゴーストカニクモの装備報酬箱。開けると、現在のクラスの金品質装備（装備Lv.40）のヘルムか首飾りを選んで入手できる。
40装等山贼头目装备箱,異国の山賊長ヒグマの装備箱（装備Lv.40）
首领山贼头目装备奖励箱。打开后可选择获得一件本职业40装等金色护甲或戒指。,ボス・異国の山賊長ヒグマの装備報酬箱。開けると、現在のクラスの金品質装備（装備Lv.40）の鎧か指輪を選んで入手できる。
40装等剧毒蜂巢装备箱,ヴェノミーンの巣の装備箱（装備Lv.40）
首领剧毒蜂巢装备奖励箱。打开后可选择获得一件本职业40装等金色护手或耳坠。,ボス・ヴェノミーンの巣の装備報酬箱。開けると、現在のクラスの金品質装備（装備Lv.40）のガントレットか耳飾りを選んで入手できる。
40装等姆克头目装备箱,ムークボスの装備箱（装備Lv.40）
首领姆克头目装备奖励箱。打开后可选择获得一件本职业40装等金色鞋子或护符。,ボス・ムークボス装備報酬箱。開封すると、自クラス用の装備等級40の金色の靴または護符を選択して獲得できる。
40装等铁牙装备箱,鉄牙の装備箱（装備Lv.40）
首领铁牙装备奖励箱。打开后可选择获得一件本职业40装等金色左手环或右手环。,ボス・鉄牙の装備報酬箱。開けると、現在のクラスの金品質装備（装備Lv.40）の腕輪-左か腕輪-右を選んで入手できる。
120装等金色武器,金品質武器（装備Lv.120）
打开可以随机获得符合当前职业的120装等金色武器。,開けると、現在のクラスに適した金品質武器（装備Lv.120）がランダムで手に入る。
120装等金色头盔,金品質頭部（装備Lv.120）
打开可以随机获得符合当前职业的120装等金色头盔。,開けると、現在のクラスに適した金品質頭部（装備Lv.120）がランダムで手に入る。
120装等金色护甲,金品質胴部（装備Lv.120）
打开可以随机获得符合当前职业的120装等金色护甲。,開けると、現在のクラスに適した金品質胴部（装備Lv.120）がランダムで手に入る。
120装等金色护手,金品質腕部（装備Lv.120）
打开可以随机获得符合当前职业的120装等金色护手。,開けると、現在のクラスに適した金品質腕部（装備Lv.120）がランダムで手に入る。
120装等金色鞋子,金品質脚部（装備Lv.120）
打开可以随机获得符合当前职业的120装等金色鞋子。,開けると、現在のクラスに適した金品質脚部（装備Lv.120）がランダムで手に入る。
120装等金色耳坠,金品質耳飾り（装備Lv.120）
打开可以随机获得符合当前职业的120装等金色耳坠。,開けると、現在のクラスに適した金品質耳飾り（装備Lv.120）がランダムで手に入る。
120装等金色项链,金品質首飾り（装備Lv.120）
打开可以随机获得符合当前职业的120装等金色项链。,開けると、現在のクラスに適した金品質首飾り（装備Lv.120）がランダムで手に入る。
120装等金色戒指,金品質指輪（装備Lv.120）
打开可以随机获得符合当前职业的120装等金色戒指。,開けると、現在のクラスに適した金品質指輪（装備Lv.120）がランダムで手に入る。
120装等金色左手环,金品質腕輪（装備Lv.120）-左
打开可以随机获得符合当前职业的120装等金色左手环。,開けると、現在のクラスに適した金品質腕輪（装備Lv.120）-左がランダムで手に入る。
120装等金色右手环,金品質腕輪（装備Lv.120）-右
打开可以随机获得符合当前职业的120装等金色右手环。,開けると、現在のクラスに適した金品質腕輪（装備Lv.120）-右がランダムで手に入る。
120装等金色护符,金品質護符（装備Lv.120）
打开可以随机获得符合当前职业的120装等金色护符。,開けると、現在のクラスに適した金品質護符（装備Lv.120）がランダムで手に入る。
120装等金色随机装备箱,金品質装備（装備Lv.120）のランダム箱
打开可以随机获得符合当前职业的120装等随机部位金色装备。,開けると、現在のクラスに適した金品質装備（装備Lv.120）のランダムな部位が手に入る。
140装等金色武器,金品質武器（装備Lv.140）
打开可以随机获得符合当前职业的140装等金色武器。,開けると、現在のクラスに適した金品質武器（装備Lv.140）がランダムで手に入る。
140装等金色头盔,金品質頭部（装備Lv.140）
打开可以随机获得符合当前职业的140装等金色头盔。,開けると、現在のクラスに適した金品質頭部（装備Lv.140）がランダムで手に入る。
140装等金色护甲,金品質胴部（装備Lv.140）
打开可以随机获得符合当前职业的140装等金色护甲。,開けると、現在のクラスに適した金品質胴部（装備Lv.140）がランダムで手に入る。
140装等金色护手,金品質腕部（装備Lv.140）
打开可以随机获得符合当前职业的140装等金色护手。,開けると、現在のクラスに適した金品質腕部（装備Lv.140）がランダムで手に入る。
140装等金色鞋子,金品質脚部（装備Lv.140）
打开可以随机获得符合当前职业的140装等金色鞋子。,開けると、現在のクラスに適した金品質脚部（装備Lv.140）がランダムで手に入る。
140装等金色耳坠,金品質耳飾り（装備Lv.140）
打开可以随机获得符合当前职业的140装等金色耳坠。,開けると、現在のクラスに適した金品質耳飾り（装備Lv.140）がランダムで手に入る。
